user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
99f50a87-53b4-498c-8d71-24a8e950ba87,view,4,1,1042.92,0,0,0
acea8c62-a0df-48e0-ab8d-2ca16c681cda,view,5,1,12.61,0,1,0
6636373c-038a-4f26-af0d-c03f0913c4e0,view,4,1,295.49,0,0,0
17a745d2-b2dd-4f4a-8e0a-22ca041fc7bb,view,4,1,84.94,0,0,0
0fce1f10-24c6-44ef-a07a-dde9b18403dd,view,3,1,282.89,0,0,0
a9b10940-291b-49bd-b189-47c22b72fcd9,view,4,1,171.56,0,0,0
a747851c-c9bd-49af-ba7f-8786f770ec5a,view,5,1,388.81,0,0,1
fe274f8d-dc87-4256-8071-8f8cc75db27c,view,2,1,233.47,0,0,0
a03b7fc8-447c-481f-ba04-72a7d6f94f44,view,3,1,720.48,0,0,0
c6a9973f-4e8c-456e-adfe-206af68bc81d,view,5,1,462.82,0,0,0
7725c00c-c131-4b68-b2ea-e936e1661c4a,view,4,1,463.07,0,0,0
82d34955-8cc6-4bb3-a1dc-4ebb43785c42,view,4,1,23.17,0,1,0
8240c22d-ae58-4e46-8881-3ad42e47cd4b,view,3,1,257.15,0,0,0
201aa1f2-4ec7-4ec9-b30f-ced3e1251814,view,4,1,148.01,0,0,0
43564533-6184-4d2a-b058-cec690a7b088,view,6,1,41.16,0,0,0
b03a0bc3-40d3-43a3-ab2a-32f6566a3e76,view,2,1,33.44,0,0,0
2911651b-7979-445b-b1e4-f5ca59c582b6,view,5,1,256.88,0,1,0
0b59e112-440c-4a99-9f59-0ecd97dd3a05,view,4,1,1415.48,0,0,0
45ede7ba-9000-441d-af0d-688b044cbee7,view,5,1,87.52,1,1,0
3374cd9a-3919-47bb-8105-6ffd19cb2429,view,3,1,604.88,0,0,0
2fe8b3c0-1fb8-4eb5-bb17-1d821679dbb8,view,2,1,36.04,0,1,0
fb00a684-6169-4473-b2b9-dcab3e9f94bf,view,5,1,41.96,0,1,0
c3347612-3023-4836-9606-62533acdfbca,view,3,1,130.76,0,0,0
82b7ec45-1e45-4b62-9c01-64b7b3f35a98,view,5,1,1413.16,0,0,0
1e6d80dc-ab7d-45b3-b9fd-fc4c59694ad6,view,4,1,121.24,0,0,0
a43fcbb2-1681-4ad7-b43b-379e4dc55c79,view,5,1,16.22,0,1,0
ee6255a7-4e0b-4dd3-adc6-b9da15f32c8e,view,3,1,241.18,0,0,0
9fa7110c-8fe1-49ca-a8dc-014c03b71cdc,view,2,1,64.33,1,1,0
b02c32e4-8237-4f17-b758-29ffbfc14c9d,view,2,1,127.05,0,0,0
520ac06b-fe49-46fe-8db6-8817702dec22,view,5,1,437.33,1,1,0
4dc30f61-c8c4-4827-87c5-198b67da8685,view,3,1,391.0,0,1,0
0bd2e563-c22d-47f1-a6aa-a4d7b6e898cb,view,5,1,975.57,0,0,0
6dc4a55f-208e-a8a9-7daa-326d12044a49,view,3,1,64.09,0,1,0
8ef7de88-bab2-481f-b6ab-0ebdc7e6001c,view,5,1,60.23,1,0,0
9144c740-87e9-445f-8609-8d97c352ba4f,view,5,1,231.64,0,1,0
94e5096b-59ee-45f5-8417-cfe108da22ef,view,4,1,344.64,0,0,0
68de9768-094a-41ac-a27c-6388d3b293fd,view,4,1,203.35,0,0,0
b0a01c59-19c7-44c6-85d0-bb0ef1746fdd,view,5,1,231.64,0,1,0
76d7936c-563f-4d96-93fc-24e494b65d6c,view,4,1,252.0,0,0,0
d602e5b4-e868-49d5-8bd3-098871bdbe56,view,4,1,51.08,0,1,0
6a9d4e67-014a-48d0-a2c3-bd6709f23b1f,view,3,1,17.93,0,1,0
a63b2e02-f067-4337-b06f-dbf4b909a1aa,view,4,1,205.41,0,0,0
fe4da6fa-780d-4be6-9e2a-c276cad37de2,view,3,1,357.25,0,0,0
b8be3e59-6b66-4f8a-bb73-9d2289a89a2e,view,4,1,63.01,0,1,0
968f61ed-dd73-40c3-9c0b-7d53a49619ff,view,5,1,89.84,0,0,0
